stock_code,trigger_date,trigger_rsi,foreign_net_buy,vol_ma20,has_golden_cross,gc_date,max_return_20d
204320,2025-04-11,26.53721682847896,574999200.0,238932.9,True,2025-04-25,10.315186246418339
042700,2025-04-11,28.266033254156767,3000891200.0,962377.0,True,2025-04-22,28.966521106259098
029780,2025-04-11,24.852071005917168,316018400.0,85082.85,True,2025-04-21,7.496823379923762
383220,2025-04-11,28.395061728395063,433564000.0,56847.6,True,2025-04-18,21.38047138047138
005850,2025-04-11,15.200000000000003,561072775.0,208737.0,True,2025-04-28,15.728476821192054
005830,2025-04-11,21.259842519685037,148853350.0,215124.55,True,2025-04-23,12.81437125748503
020560,2025-04-10,20.540540540540547,165164045.0,86113.0,True,2025-05-07,4.621848739495799
024110,2025-04-10,29.24791086350976,1465733960.0,1336091.2,True,2025-04-21,8.860759493670885
010130,2025-04-10,27.300613496932513,4773108500.0,33167.2,True,2025-04-25,26.142857142857146
023590,2025-04-10,29.018789144050103,31412520.0,84591.8,True,2025-04-18,21.745788667687595
454910,2025-04-10,19.128329297820812,363463750.0,271028.9,True,2025-04-17,30.65442020665901
000240,2025-04-10,26.279069767441854,957037540.0,129095.0,True,2025-04-24,15.13859275053305
034730,2025-04-10,19.86531986531986,6177433200.0,136082.05,True,2025-04-23,15.867768595041323
001450,2025-04-10,23.214285714285722,608160300.0,254085.3,True,2025-04-29,8.75912408759124
003550,2025-04-10,20.66666666666667,5569263950.0,277032.65,True,2025-04-22,13.30049261083744
018880,2025-04-10,21.212121212121204,221098682.0,890745.1,True,2025-04-24,9.90990990990991
462870,2025-04-10,21.93995381062355,2550205100.0,182937.8,True,2025-04-18,23.523093447905477
004020,2025-04-10,21.951219512195124,1043486150.0,711112.2,True,2025-04-24,13.665943600867678
035420,2025-04-10,27.93103448275862,3027791750.0,674029.4,True,2025-04-24,9.842305600870038
005830,2025-04-10,21.875,4853678650.0,214613.9,True,2025-04-23,13.085234093637455
450080,2025-04-10,28.593272171253815,8381379500.0,534334.55,True,2025-04-25,6.043956043956044
052690,2025-04-10,26.851851851851848,542867800.0,97296.9,True,2025-04-18,32.15613382899628
042670,2025-04-10,21.698113207547166,155836260.0,1709095.05,True,2025-04-23,18.43137254901961
004370,2025-04-10,24.55089820359281,3002595750.0,31510.75,True,2025-04-18,11.413748378728924
005070,2025-04-10,27.824267782426787,1692089000.0,300084.3,True,2025-04-23,13.084112149532709
035250,2025-04-10,17.647058823529406,363451935.0,546292.25,True,2025-04-24,10.737812911725955
010060,2025-04-10,25.259515570934255,417754350.0,70922.15,True,2025-04-22,20.19386106623586
005940,2025-04-10,24.494949494949495,3401671090.0,654645.45,True,2025-04-23,26.18862042088854
007310,2025-04-10,27.65957446808511,342806000.0,3779.95,True,2025-04-22,3.79746835443038
029780,2025-04-10,23.95209580838322,925819500.0,84129.4,True,2025-04-21,8.740359897172237
028260,2025-04-10,29.818181818181813,5144149650.0,242327.05,True,2025-04-24,10.105448154657294
004990,2025-04-10,27.61904761904762,327072475.0,75516.45,True,2025-04-23,17.703349282296653
003540,2025-04-10,28.679245283018872,89521295.0,128550.25,True,2025-04-16,24.069478908188586
071050,2025-04-09,16.265060240963848,1140058150.0,131261.85,True,2025-04-22,36.23853211009174
005490,2025-04-09,3.3898305084745886,2051294750.0,437777.0,True,2025-04-29,6.613226452905812
024110,2025-04-09,14.144736842105274,2176324640.0,1376900.2,True,2025-04-21,13.823529411764707
035420,2025-04-09,20.38095238095238,8603845200.0,672348.75,True,2025-04-24,14.1888072357264
007310,2025-04-09,15.702479338842977,91215750.0,3892.45,True,2025-04-22,7.329842931937172
138930,2025-04-09,17.55725190839695,1735961595.0,1171822.9,True,2025-04-21,15.483870967741936
004020,2025-04-09,9.574468085106389,1887297925.0,763768.35,True,2025-04-24,20.737327188940093
030000,2025-04-09,26.08695652173914,662943590.0,194128.95,True,2025-04-18,9.11214953271028
028670,2025-04-09,21.656050955414003,1627666363.0,1382903.2,True,2025-04-23,13.170731707317074
018260,2025-04-09,17.587939698492463,4539472800.0,116138.7,True,2025-04-22,19.61678832116788
271560,2025-04-09,29.75609756097562,1720675350.0,169442.6,True,2025-04-17,14.581458145814583
007340,2025-04-09,21.875,143144070.0,66348.4,True,2025-04-16,31.36729222520107
032830,2025-04-09,14.619883040935676,2785768050.0,215520.85,True,2025-04-23,17.79891304347826
003490,2025-04-09,22.891566265060234,1666238125.0,1005881.25,True,2025-04-29,13.895781637717123
009420,2025-04-09,29.437229437229433,708904250.0,527035.7,True,2025-04-17,16.835699797160245
004370,2025-04-09,13.69863013698631,1091916250.0,33579.9,True,2025-04-18,14.99330655957162
052690,2025-04-09,6.324110671936765,699514800.0,100059.45,True,2025-04-18,42.34234234234234
375500,2025-04-09,24.025974025974023,1831493050.0,176160.9,True,2025-04-23,20.394736842105264
005385,2025-04-09,27.0,102891350.0,69207.65,True,2025-04-23,15.349887133182843
204320,2025-04-09,25.391849529780572,1511002075.0,239969.3,True,2025-04-25,16.138763197586727
097950,2025-04-09,22.388059701492523,1108390000.0,62929.25,True,2025-04-23,9.409190371991247
016360,2025-04-09,16.129032258064512,3513931650.0,211040.95,True,2025-04-21,32.69916765755054
006800,2025-04-09,25.96899224806201,681446390.0,919338.85,True,2025-04-21,51.05882352941177
003670,2025-04-09,29.927007299270073,10526562700.0,342933.85,True,2025-04-15,13.251028806584362
005850,2025-04-09,26.294820717131472,355275800.0,220270.25,True,2025-04-28,14.59016393442623
112610,2025-04-09,22.39382239382239,35747425.0,149258.65,True,2025-04-17,49.096880131362894
402340,2025-04-09,10.89108910891089,341007750.0,341318.0,True,2025-04-28,27.925531914893615
000810,2025-04-09,6.289308176100619,2319586750.0,84906.45,True,2025-04-22,23.053435114503817
036570,2025-04-09,21.244635193133036,1275302050.0,75986.9,True,2025-04-28,11.77336276674025
009970,2025-04-09,11.038961038961034,340025100.0,14914.95,True,2025-04-18,19.00826446280992
489790,2025-04-09,29.590017825311946,2125039175.0,2098134.3,True,2025-04-16,45.12877939529675
009150,2025-04-09,13.054187192118235,2018875000.0,284203.4,True,2025-04-25,17.26027397260274
034020,2025-04-09,21.989528795811523,8330142985.0,7231685.0,True,2025-04-18,49.62779156327544
066970,2025-04-09,19.42675159235668,83250150.0,330954.8,True,2025-04-23,29.444444444444446
006040,2025-04-09,17.5,16210150.0,18794.9,True,2025-04-15,31.563421828908556
105560,2025-04-09,18.681318681318686,8618913250.0,1392264.45,True,2025-04-18,33.85049365303244
103590,2025-04-09,16.129032258064512,551625955.0,563626.65,True,2025-04-21,48.51485148514851
035250,2025-04-09,9.48616600790514,2657305185.0,572159.3,True,2025-04-24,11.244979919678714
051600,2025-04-09,13.445378151260499,384106775.0,96374.7,True,2025-04-21,18.19371727748691
307950,2025-04-09,21.676300578034684,238574750.0,40670.4,True,2025-04-24,19.28571428571429
454910,2025-04-09,3.2863849765258237,377398150.0,266969.65,True,2025-04-17,41.19106699751861
062040,2025-04-09,11.790393013100442,10841528300.0,314854.3,True,2025-04-29,38.42696629213483
267250,2025-04-09,22.929936305732483,792882500.0,137752.6,True,2025-04-23,22.869955156950674
005070,2025-04-09,11.510791366906474,865181350.0,306117.7,True,2025-04-23,27.56024096385542
000240,2025-04-09,16.62468513853905,182641150.0,127587.7,True,2025-04-24,16.323529411764707
010130,2025-04-09,15.357142857142861,1303215000.0,39455.4,True,2025-04-25,35.22205206738131
073240,2025-04-09,20.37735849056604,45191443.0,404091.95,True,2025-04-23,18.879415347137638
003550,2025-04-09,5.426356589147289,2960093500.0,273134.75,True,2025-04-22,17.94871794871795
462870,2025-04-09,7.769423558897245,690728975.0,188513.1,True,2025-04-18,32.641291810841984
003670,2025-04-08,27.547169811320757,2294971400.0,339270.6,True,2025-04-15,16.216216216216218
066970,2025-04-08,25.412541254125415,30584150.0,364888.3,True,2025-04-23,23.28042328042328
323410,2025-04-08,19.607843137254903,612820325.0,463607.1,True,2025-04-24,13.86861313868613
103590,2025-04-08,17.695473251028815,2382937275.0,551589.35,True,2025-04-21,41.99029126213592
011790,2025-04-08,18.416206261510126,3362087350.0,321819.65,True,2025-04-25,16.050054406964094
009150,2025-04-08,17.525773195876283,2387509300.0,279270.9,True,2025-04-25,13.829787234042554
402340,2025-04-08,23.96166134185303,5939394000.0,336318.4,True,2025-04-28,21.04591836734694
052690,2025-04-08,6.779661016949149,954387200.0,98663.7,True,2025-04-18,37.524177949709866
302440,2025-04-08,20.3125,366109650.0,130910.2,True,2025-04-23,11.662198391420912
062040,2025-04-08,12.244897959183675,5692096525.0,300496.7,True,2025-04-29,31.229597388465724
073240,2025-04-08,21.951219512195124,177787744.0,387709.05,True,2025-04-23,14.553990610328638
006800,2025-04-08,29.098360655737707,166059740.0,947422.95,True,2025-04-21,41.705069124423964
204320,2025-04-08,26.129032258064512,1372646850.0,239093.25,True,2025-04-25,13.569321533923304
051600,2025-04-08,14.414414414414424,171561975.0,99750.05,True,2025-04-21,16.066838046272494
000150,2025-04-08,25.0,1874615000.0,146556.1,True,2025-04-23,40.16064257028113
267250,2025-04-08,24.48979591836735,1903883300.0,136213.95,True,2025-04-23,16.569767441860463
047050,2025-04-08,21.100917431192656,670628425.0,950367.6,True,2025-04-15,25.454545454545453
007660,2025-04-08,27.740492170022364,4927532900.0,1114256.9,True,2025-04-23,33.88429752066116
035250,2025-04-08,8.764940239043824,1749228690.0,567404.45,True,2025-04-24,11.058981233243967
267270,2025-04-08,4.968944099378888,208648650.0,122853.25,True,2025-04-22,22.76707530647986
034020,2025-04-08,20.895522388059703,9558412500.0,7457631.5,True,2025-04-18,44.096385542168676
023590,2025-04-08,12.418300653594784,237201115.0,89540.0,True,2025-04-18,20.954907161803714
032830,2025-04-08,19.86301369863014,463582350.0,213041.65,True,2025-04-23,13.333333333333334
000155,2025-04-08,28.431372549019613,143086250.0,12106.45,True,2025-04-16,83.7248322147651
241560,2025-04-08,27.160493827160494,1913600550.0,248808.1,True,2025-04-25,13.218390804597702
005940,2025-04-08,12.251655629139066,691375340.0,660902.5,True,2025-04-23,22.388059701492537
028260,2025-04-08,21.359223300970868,3207953500.0,242937.7,True,2025-04-24,11.131059245960502
030000,2025-04-08,25.94594594594595,108243740.0,195394.45,True,2025-04-18,8.66783013379872
000810,2025-04-08,7.751937984496124,5898462750.0,83554.4,True,2025-04-22,17.49271137026239
007340,2025-04-08,25.171624713958806,416382910.0,64130.2,True,2025-04-16,28.07109252483011
000100,2025-04-08,28.966789667896677,145126550.0,1012690.3,True,2025-04-17,11.904761904761903
000240,2025-04-08,16.500000000000014,58400595.0,122501.15,True,2025-04-24,11.007194244604317
009420,2025-04-08,21.518987341772146,1963071725.0,526086.95,True,2025-04-17,10.344827586206897
006280,2025-04-08,24.72222222222223,786877350.0,34310.45,True,2025-04-25,8.135593220338983
016360,2025-04-08,16.393442622950815,677818600.0,209646.65,True,2025-04-21,27.72511848341232
018670,2025-04-08,26.890756302521012,212139250.0,11708.65,True,2025-04-30,6.695464362850973
375500,2025-04-08,22.155688622754482,685926550.0,184795.4,True,2025-04-23,18.19371727748691
004370,2025-04-08,24.369747899159663,57536500.0,33459.5,True,2025-04-18,8.876117496807153
047040,2025-04-08,23.25581395348837,133463875.0,847374.5,True,2025-04-16,21.911037891268535
272210,2025-04-08,25.062656641604008,2199072775.0,5988115.0,True,2025-04-15,46.90402476780186
042670,2025-04-08,8.39694656488551,643625035.0,2092464.2,True,2025-04-23,17.076502732240435
138040,2025-04-08,28.229665071770327,1628690950.0,233276.85,True,2025-04-23,12.162162162162163
036460,2025-04-08,28.879310344827587,503725425.0,601311.8,True,2025-04-16,20.76923076923077
006360,2025-04-08,17.48466257668713,830978760.0,319059.65,True,2025-04-22,17.579617834394902
028050,2025-04-07,28.455284552845526,201413380.0,1527898.9,True,2025-04-29,12.534818941504177
014680,2025-04-07,10.612244897959187,855517450.0,90227.2,True,2025-04-23,21.314741035856574
375500,2025-04-07,21.38728323699422,250787550.0,188323.65,True,2025-04-23,15.620998719590268
003230,2025-04-07,20.491803278688522,1501184000.0,57810.05,True,2025-04-15,27.493606138107417
241560,2025-04-07,28.484848484848484,930027050.0,249820.0,True,2025-04-25,14.534883720930234
010060,2025-04-07,21.45328719723183,346525600.0,70386.2,True,2025-04-22,18.035426731078903
042660,2025-04-07,20.376175548589345,13867825150.0,5173718.5,True,2025-04-14,52.480000000000004
052690,2025-04-07,7.017543859649123,405929150.0,101716.8,True,2025-04-18,35.68702290076336
003570,2025-04-07,16.666666666666657,181257875.0,124055.3,True,2025-04-15,34.48275862068966
062040,2025-04-07,10.629921259842519,2745831375.0,301569.2,True,2025-04-29,31.08695652173913
000150,2025-04-07,16.932907348242807,13764324250.0,154850.0,True,2025-04-23,41.962421711899786
023590,2025-04-07,14.649681528662413,201996300.0,93214.2,True,2025-04-18,22.778675282714055
103590,2025-04-07,12.167300380228141,7605102900.0,549556.3,True,2025-04-21,45.137157107231914
267270,2025-04-07,0.5617977528089995,972869650.0,129585.95,True,2025-04-22,24.113475177304963
001720,2025-04-07,16.54135338345864,129278850.0,10789.0,True,2025-04-18,38.32167832167832
009420,2025-04-07,21.766561514195587,245154000.0,524352.9,True,2025-04-17,13.83399209486166
004020,2025-04-07,15.346534653465355,6194470650.0,862279.15,True,2025-04-24,12.751677852348994
064350,2025-04-07,29.86247544204322,9081016550.0,1930289.0,True,2025-04-16,31.305309734513276
051600,2025-04-07,13.91304347826086,288737600.0,103205.3,True,2025-04-21,15.917843388960208
489790,2025-04-07,28.975265017667837,16044177200.0,2609441.3,True,2025-04-16,39.6551724137931
000990,2025-04-07,23.582089552238813,3587912975.0,298610.05,True,2025-04-25,12.83068783068783
007660,2025-04-07,21.19815668202766,7051185425.0,1128105.9,True,2025-04-23,37.347294938917976
000880,2025-04-07,28.095238095238102,1831345975.0,952185.2,True,2025-04-16,32.233502538071065
051600,2025-04-04,16.49484536082474,207244900.0,104039.85,True,2025-04-21,12.173913043478262
008930,2025-04-04,21.78217821782178,206231900.0,70881.4,True,2025-04-14,15.145631067961165
267270,2025-04-04,7.092198581560282,691766650.0,132810.95,True,2025-04-22,14.59016393442623
047040,2025-04-04,25.0,76853615.0,813980.35,True,2025-04-16,15.987460815047022
353200,2025-04-04,15.887850467289724,1036868820.0,319977.15,True,2025-04-25,1.4965986394557822
028670,2025-04-04,27.350427350427353,170651094.0,1453681.7,True,2025-04-23,3.4328358208955225
005940,2025-04-04,17.85714285714286,768493305.0,643040.8,True,2025-04-23,16.095380029806257
003230,2025-04-04,22.123893805309734,21829039000.0,55718.5,True,2025-04-15,24.625
005070,2025-04-04,22.32415902140673,575544300.0,331927.3,True,2025-04-23,8.729139922978177
035250,2025-04-04,16.315789473684205,1101517845.0,601293.55,True,2025-04-24,6.081946222791293
052690,2025-04-04,13.75,1856975100.0,99584.5,True,2025-04-18,26.737967914438503
073240,2025-04-04,28.292682926829272,604518641.0,370969.2,True,2025-04-23,7.853982300884955
000240,2025-04-04,27.90055248618785,62488510.0,116680.95,True,2025-04-24,4.5485403937542435
307950,2025-04-04,22.794117647058826,685160150.0,43720.05,True,2025-04-24,6.78391959798995
009150,2025-04-04,22.647058823529406,5959232600.0,271594.15,True,2025-04-25,5.9405940594059405
018880,2025-04-04,19.786096256684488,357972336.0,928367.8,True,2025-04-24,5.780346820809249
042670,2025-04-04,9.865470852017935,1677191410.0,2567907.4,True,2025-04-23,7.828282828282829
462870,2025-04-04,19.444444444444443,185871875.0,207582.4,True,2025-04-18,15.92741935483871
003550,2025-04-04,21.698113207547166,1164475100.0,275678.05,True,2025-04-22,8.466453674121405
009420,2025-04-04,22.549019607843135,91747625.0,521084.95,True,2025-04-17,5.301645338208409
009970,2025-04-04,21.25603864734299,247288250.0,13791.8,True,2025-04-18,12.386363636363637
047810,2025-04-04,28.21782178217822,1741311750.0,2074998.25,True,2025-04-17,14.470284237726098
022100,2025-04-03,26.708074534161483,476941550.0,3635227.25,True,2025-04-16,9.224318658280922
003550,2025-04-03,27.826086956521735,140830000.0,275904.0,True,2025-04-22,7.3836276083467105
047040,2025-04-03,25.641025641025635,108332279.0,810670.95,True,2025-04-16,16.352201257861633
042700,2025-04-03,16.33986928104575,3850914650.0,769027.1,True,2025-04-22,31.845238095238095
051600,2025-04-03,19.04761904761905,135098450.0,102836.6,True,2025-04-21,10.39119804400978
007070,2025-04-03,25.10460251046024,234238185.0,159988.4,True,2025-04-25,9.66789667896679
009420,2025-04-03,27.076923076923066,1167541425.0,528651.05,True,2025-04-17,5.301645338208409
012510,2025-04-03,28.50877192982456,1964977050.0,305597.55,True,2025-04-15,20.353982300884958
010120,2025-04-03,12.578616352201252,4163523350.0,428461.95,True,2025-04-18,25.585480093676814
462870,2025-04-03,29.268292682926827,728951450.0,215286.7,True,2025-04-18,13.50253807106599
302440,2025-04-03,20.945945945945937,270736175.0,142083.7,True,2025-04-23,6.8920676202860855
052690,2025-04-03,12.222222222222229,514983800.0,96194.9,True,2025-04-18,24.3006993006993
088350,2025-04-02,28.75,187296470.0,1013518.4,True,2025-04-23,4.085603112840467
052690,2025-04-02,17.708333333333343,892042800.0,97632.8,True,2025-04-18,19.230769230769234
006360,2025-04-02,25.480769230769226,59087820.0,308043.7,True,2025-04-22,10.406698564593302
042670,2025-04-02,17.578125,1253096350.0,3053959.4,True,2025-04-23,3.0599755201958385
010120,2025-04-02,15.463917525773198,4034184850.0,456230.35,True,2025-04-18,20.699708454810494
003490,2025-04-02,24.074074074074076,367922700.0,1046265.2,True,2025-04-29,-0.23148148148148145
062040,2025-04-02,17.073170731707307,512836600.0,302137.85,True,2025-04-29,11.86770428015564
035420,2025-04-02,25.598086124401902,10081776950.0,638966.05,True,2025-04-24,3.52760736196319
028670,2025-04-02,23.770491803278688,266733024.0,1511476.7,True,2025-04-23,2.2123893805309733
024110,2025-04-02,23.348017621145374,6442169365.0,1331256.15,True,2025-04-21,5.284831846259437
003570,2025-04-02,20.454545454545453,305108775.0,144466.0,True,2025-04-15,20.33898305084746
267270,2025-04-02,8.130081300813004,499515400.0,143323.0,True,2025-04-22,7.931570762052877
051600,2025-04-02,18.82352941176471,1278644275.0,105238.25,True,2025-04-21,7.926829268292683
009420,2025-04-02,24.281150159744413,2713419950.0,530445.75,True,2025-04-17,7.865168539325842
375500,2025-04-02,29.34131736526946,330695825.0,221164.1,True,2025-04-23,5.005959475566151
042670,2025-04-01,20.075757575757578,699330880.0,3351748.7,True,2025-04-23,3.1862745098039214
069620,2025-04-01,29.411764705882362,578532400.0,22890.2,True,2025-04-09,21.37809187279152
375500,2025-04-01,25.786163522012572,237056700.0,231565.65,True,2025-04-23,5.320435308343409
000120,2025-04-01,16.346153846153854,171052250.0,58638.6,True,2025-04-24,4.545454545454546
042700,2025-04-01,17.14285714285714,8279031250.0,779605.3,True,2025-04-22,27.116212338593975
047040,2025-04-01,25.217391304347828,1514072.0,814958.65,True,2025-04-16,11.700468018720748
336260,2025-04-01,19.17404129793509,166450785.0,163767.95,True,2025-04-21,17.30909090909091
066970,2025-04-01,18.77394636015326,2722620250.0,410683.45,True,2025-04-23,18.074324324324326
001450,2025-04-01,18.292682926829272,681419225.0,329913.25,True,2025-04-29,0.4514672686230248
052690,2025-04-01,14.43298969072164,1689327500.0,97781.45,True,2025-04-18,18.629173989455182
051900,2025-04-01,28.915662650602414,58840500.0,40018.3,True,2025-04-21,11.52
005830,2025-04-01,27.86885245901638,1316787150.0,209928.25,True,2025-04-23,1.0101010101010102
009420,2025-04-01,26.87074829931973,781679850.0,532660.15,True,2025-04-17,2.697841726618705
023530,2025-04-01,16.806722689075627,357425350.0,65502.65,True,2025-04-10,15.682967959527824
024110,2025-04-01,28.33333333333333,8612408670.0,1345623.6,True,2025-04-21,4.455106237148732
267270,2025-04-01,9.016393442622942,1459945350.0,171104.15,True,2025-04-22,7.596899224806202
004990,2025-04-01,22.950819672131146,216385475.0,89320.65,True,2025-04-23,5.336426914153132
000810,2025-04-01,29.94011976047905,918431750.0,83239.65,True,2025-04-22,2.7700831024930745
002790,2025-04-01,28.57142857142857,103433880.0,144680.85,True,2025-04-17,11.246943765281173
005070,2025-04-01,10.101010101010104,458372950.0,352695.2,True,2025-04-23,12.48339973439575
020560,2025-04-01,26.3888888888889,186683215.0,108559.0,False,,1.2048192771084338
020150,2025-04-01,22.151898734177223,308450.0,121683.1,True,2025-04-23,7.623318385650224
035420,2025-04-01,29.742388758782198,8906598300.0,653965.25,True,2025-04-24,2.9486527707168277
009420,2025-03-31,24.913494809688572,2285633550.0,539077.45,True,2025-04-17,4.007285974499089
010120,2025-03-31,24.173913043478265,3592908650.0,466483.2,True,2025-04-18,11.52310325156874
012510,2025-03-31,26.053639846743295,4015905450.0,320225.1,True,2025-04-15,23.41197822141561
267270,2025-03-31,8.208955223880594,1220580700.0,188724.8,True,2025-04-22,2.73972602739726
052690,2025-03-31,23.76237623762377,1130517450.0,98626.75,True,2025-04-18,17.391304347826086
017960,2025-03-31,28.019323671497588,428193845.0,761857.1,True,2025-04-04,52.511078286558345
047050,2025-03-31,27.842227378190245,3369368275.0,1748827.0,True,2025-04-15,12.081218274111675
383220,2025-03-28,7.692307692307679,505227450.0,61692.35,True,2025-04-18,11.285266457680251
042670,2025-03-28,30.0,543846985.0,3492480.0,True,2025-04-23,-1.7201834862385321
047050,2025-03-28,27.77777777777777,5403160300.0,1783497.75,True,2025-04-15,7.8125
010060,2025-03-28,14.594594594594597,263403300.0,79762.75,True,2025-04-22,4.415954415954416
267270,2025-03-28,9.917355371900825,2500408100.0,199988.25,True,2025-04-22,0.0
000880,2025-03-28,25.17006802721089,4848784575.0,1058528.95,True,2025-04-16,18.500604594921402
003570,2025-03-28,23.481781376518228,207708350.0,195278.35,True,2025-04-15,18.530884808013358
009540,2025-03-28,26.190476190476204,10128672300.0,335678.5,True,2025-04-14,32.08955223880597
017960,2025-03-28,26.126126126126138,548047220.0,772726.9,True,2025-04-04,50.770359501100515
000120,2025-03-28,7.575757575757578,173723600.0,61386.9,True,2025-04-24,4.789719626168224
010120,2025-03-28,22.31139646869984,4771706900.0,481665.95,True,2025-04-18,8.913649025069638
079550,2025-03-28,16.818181818181813,1427385500.0,354803.0,True,2025-04-14,31.069958847736622
450080,2025-03-28,9.459459459459467,532794500.0,721368.85,True,2025-04-25,-3.2761310452418098
004020,2025-03-27,28.048780487804876,4529729100.0,1293367.5,True,2025-04-24,-0.3780718336483932
023530,2025-03-27,29.48717948717949,339393400.0,62313.65,True,2025-04-10,6.521739130434782
017960,2025-03-27,28.438228438228435,2105640930.0,791092.7,True,2025-04-04,46.67630057803468
267270,2025-03-27,9.599999999999994,2166927100.0,204714.9,True,2025-04-22,0.0
003490,2025-03-27,15.254237288135585,1764951250.0,1144529.35,False,,0.0
009420,2025-03-27,27.208480565371033,909405625.0,553610.45,True,2025-04-17,2.256944444444444
329180,2025-03-27,29.032258064516128,3404075250.0,308543.05,True,2025-04-10,38.33634719710669
042670,2025-03-27,27.47747747747748,2778770460.0,3487983.0,True,2025-04-23,1.8691588785046727
009420,2025-03-26,25.328947368421055,262719225.0,561014.25,True,2025-04-17,0.8503401360544218
010120,2025-03-26,23.322147651006716,2497787050.0,497038.95,True,2025-04-18,-1.5527950310559007
079550,2025-03-26,17.874396135265698,4927751250.0,395605.85,True,2025-04-14,25.393700787401574
267270,2025-03-26,20.967741935483872,3335591000.0,218766.5,True,2025-04-22,0.5730659025787965
000120,2025-03-26,17.21854304635761,543744200.0,63437.65,False,,3.9397450753186556
012510,2025-03-26,25.572519083969468,418224550.0,320518.95,True,2025-04-15,16.23931623931624
383220,2025-03-26,6.451612903225794,744737950.0,62626.4,True,2025-04-18,8.217054263565892
009540,2025-03-26,20.0,8616888500.0,353411.8,True,2025-04-14,13.975903614457833
009420,2025-03-25,26.101694915254242,2120489750.0,563715.15,True,2025-04-17,-0.33167495854063017
069620,2025-03-25,27.027027027027017,244726400.0,25395.95,True,2025-04-09,10.016556291390728
383220,2025-03-25,16.666666666666657,77622450.0,62212.2,True,2025-04-18,5.0228310502283104
009540,2025-03-25,18.115942028985515,13480626750.0,369060.7,True,2025-04-14,12.560386473429952
017960,2025-03-25,26.75736961451247,2887826895.0,907352.2,True,2025-04-04,37.605633802816904
009420,2025-03-24,25.597269624573386,791332125.0,555632.4,True,2025-04-17,5.052264808362369
326030,2025-03-24,23.039215686274517,369340000.0,195833.2,True,2025-04-16,4.126679462571977
069620,2025-03-21,17.55725190839695,214366950.0,26321.1,True,2025-04-09,12.341504649196956
009420,2025-03-21,27.57475083056478,3644724625.0,556192.9,True,2025-04-17,5.604203152364273
326030,2025-03-21,27.699530516431935,3771406350.0,203754.55,True,2025-04-16,3.827751196172249
352820,2025-03-21,27.43362831858407,412624500.0,199745.3,True,2025-03-28,7.112068965517242
018880,2025-03-21,25.698324022346355,306715233.0,1866307.2,False,,3.0037546933667083
010120,2025-03-21,27.57242757242757,325153600.0,532734.75,True,2025-04-18,1.3839056893900563
005070,2025-03-20,22.330097087378647,768387725.0,550717.85,False,,0.20304568527918782
010120,2025-03-20,26.87439143135346,7188816000.0,562515.4,False,,-1.71990171990172
069620,2025-03-20,12.041884816753921,471109700.0,25312.75,True,2025-04-09,12.246621621621621
006400,2025-03-20,27.832512315270932,35999285000.0,756653.45,False,,4.938271604938271
007070,2025-03-20,27.461139896373055,330296980.0,172188.95,True,2025-03-27,4.09556313993174
326030,2025-03-20,21.370967741935473,134865400.0,211276.2,True,2025-04-16,4.427333974975938
352820,2025-03-20,21.367521367521377,2199931000.0,211439.5,True,2025-03-28,8.51528384279476
012510,2025-03-20,23.389830508474574,3377903050.0,306583.75,True,2025-04-15,17.647058823529413
007070,2025-03-19,22.56637168141593,189631590.0,176411.35,True,2025-03-27,4.237867395762133
018880,2025-03-19,17.272727272727266,394724855.0,1917667.2,False,,1.6049382716049383
085620,2025-03-19,28.089887640449433,16258215.0,41844.3,True,2025-04-04,12.682379349046016
454910,2025-03-19,13.131313131313135,341798850.0,338447.1,False,,1.1589403973509933
361610,2025-03-19,20.731707317073173,345578025.0,242901.25,False,,9.70873786407767
005070,2025-03-19,17.19745222929936,1176916900.0,570982.05,False,,3.917525773195876
090430,2025-03-18,29.775280898876403,1484191650.0,293396.65,True,2025-04-15,0.9830205540661305
001720,2025-03-18,24.19354838709677,62610100.0,8609.1,False,,2.8606965174129355
373220,2025-03-18,25.6281407035176,9803543000.0,241365.85,True,2025-03-27,12.307692307692308
034220,2025-03-18,29.914529914529908,297874540.0,1177005.55,True,2025-03-25,3.508771929824561
326030,2025-03-18,26.431718061674005,190889400.0,247273.55,False,,1.6869728209934396
042700,2025-03-18,27.651515151515156,2173269850.0,1001065.8,False,,4.638009049773756
112610,2025-03-17,28.205128205128204,1625934825.0,366572.75,False,,2.666666666666667
006400,2025-03-17,15.318627450980387,5199607800.0,669800.25,False,,11.607142857142858
034220,2025-03-17,26.515151515151516,3708415525.0,1174088.7,True,2025-03-25,2.608695652173913
071050,2025-03-17,29.166666666666657,1335449850.0,140113.5,False,,3.576158940397351
066970,2025-03-17,26.35869565217392,361940650.0,584231.2,False,,3.4993270524899054
003490,2025-03-17,28.048780487804876,1601383175.0,1209250.65,False,,0.87527352297593
012510,2025-03-17,25.17006802721089,1893584400.0,312350.45,False,,5.498281786941581
069620,2025-03-14,26.053639846743295,317034400.0,30566.1,True,2025-04-09,10.67556296914095
175330,2025-03-14,29.238329238329243,2851790140.0,457759.8,True,2025-03-24,13.165769000598443
454910,2025-03-14,10.317460317460316,50681100.0,536652.4,False,,1.129032258064516
316140,2025-03-14,26.122448979591837,2286301670.0,1947135.5,True,2025-03-21,6.230529595015576
012510,2025-03-14,28.90625,1001172300.0,257419.8,False,,0.603318250377074
